year_quarter (연분기),rep_id (담당자ID),rep_name (담당자명),territory_code (영업권역코드),brand (브랜드),amount_pre_share (쉐어전금액),amount_post_share (쉐어후금액),ship_count (출고건수),share_applied_count (룰적용건수),direct_rules_count (직접룰건수),extended_rules_count (연장룰건수),none_rules_count (미적용건수),data_quality_flag (데이터품질플래그)
2025-Q1,RC015,윤민아,T02,글루코파지정,13657225.0,13657225.0,5,5,5,0,0,fail
2025-Q1,RC015,윤민아,T02,네시나정,79028354.0,79028354.0,8,8,8,0,0,fail
2025-Q1,RC015,윤민아,T02,넥시움정,12057172.0,12057172.0,5,5,5,0,0,fail
2025-Q1,RC015,윤민아,T02,디아미크롱서방정,8384000.0,8384000.0,4,4,4,0,0,fail
2025-Q1,RC015,윤민아,T02,로수젯정,18373338.0,18373338.0,5,5,5,0,0,fail
2025-Q1,RC015,윤민아,T02,록소르정,12503200.0,12503200.0,6,6,6,0,0,fail
2025-Q1,RC015,윤민아,T02,리피토정,17476686.0,17476686.0,4,4,4,0,0,fail
2025-Q1,RC015,윤민아,T02,서스펜정,36322440.0,36322440.0,6,6,6,0,0,fail
2025-Q1,RC015,윤민아,T02,세파클러캡슐,27761700.0,27761700.0,3,3,3,0,0,fail
2025-Q1,RC015,윤민아,T02,아모잘탄정,32945765.0,32945765.0,3,3,3,0,0,fail
2025-Q1,RC015,윤민아,T02,아토르바정,29827255.0,29827255.0,5,5,5,0,0,fail
2025-Q1,RC015,윤민아,T02,아토젯정,35404281.0,35404281.0,3,3,3,0,0,fail
2025-Q1,RC015,윤민아,T02,엑스포지정,776000.0,776000.0,1,1,1,0,0,fail
2025-Q1,RC015,윤민아,T02,올메텍정,5468319.0,5468319.0,5,5,5,0,0,fail
2025-Q1,RC015,윤민아,T02,자누비아정,179706000.0,179706000.0,9,9,9,0,0,fail
2025-Q1,RC015,윤민아,T02,카나브정,40384581.0,40384581.0,4,4,4,0,0,fail
2025-Q1,RC015,윤민아,T02,타미플루캡슐,81333800.0,81333800.0,5,5,5,0,0,fail
2025-Q1,RC015,윤민아,T02,트라젠타정,3609600.0,3609600.0,1,1,1,0,0,fail
2025-Q1,RC015,윤민아,T02,플라빅스정,18900000.0,18900000.0,2,2,2,0,0,fail
2025-Q1,RC016,송하윤,T02,가브스정,59032314.0,59032314.0,2,2,2,0,0,fail
2025-Q1,RC016,송하윤,T02,글루코파지정,5615892.0,5615892.0,1,1,1,0,0,fail
2025-Q1,RC016,송하윤,T02,네시나정,82414676.0,82414676.0,5,5,5,0,0,fail
2025-Q1,RC016,송하윤,T02,디아미크롱서방정,254200.0,254200.0,1,1,1,0,0,fail
2025-Q1,RC016,송하윤,T02,로수젯정,1547700.0,1547700.0,1,1,1,0,0,fail
2025-Q1,RC016,송하윤,T02,록소르정,11214600.0,11214600.0,6,6,6,0,0,fail
2025-Q1,RC016,송하윤,T02,리피토정,5315925.0,5315925.0,5,5,5,0,0,fail
2025-Q1,RC016,송하윤,T02,서스펜정,6822003.0,6822003.0,2,2,2,0,0,fail
2025-Q1,RC016,송하윤,T02,세파클러캡슐,24346800.0,24346800.0,3,3,3,0,0,fail
2025-Q1,RC016,송하윤,T02,아모잘탄정,6668800.0,6668800.0,5,5,5,0,0,fail
2025-Q1,RC016,송하윤,T02,아토르바정,13520285.0,13520285.0,5,5,5,0,0,fail
2025-Q1,RC016,송하윤,T02,아토젯정,34687179.0,34687179.0,2,2,2,0,0,fail
2025-Q1,RC016,송하윤,T02,엑스포지정,116400.0,116400.0,1,1,1,0,0,fail
2025-Q1,RC016,송하윤,T02,올메텍정,2058000.0,2058000.0,2,2,2,0,0,fail
2025-Q1,RC016,송하윤,T02,자누비아정,42952000.0,42952000.0,3,3,3,0,0,fail
2025-Q1,RC016,송하윤,T02,카나브정,1336200.0,1336200.0,2,2,2,0,0,fail
2025-Q1,RC016,송하윤,T02,타미플루캡슐,75435600.0,75435600.0,4,4,4,0,0,fail
2025-Q1,RC016,송하윤,T02,트라젠타정,7369600.0,7369600.0,5,5,5,0,0,fail
2025-Q1,RC016,송하윤,T02,플라빅스정,49014000.0,49014000.0,3,3,3,0,0,fail
2025-Q1,RC017,김하랑,T02,가브스정,2874300.0,2874300.0,1,1,1,0,0,fail
2025-Q1,RC017,김하랑,T02,글루코파지정,13207746.0,13207746.0,2,2,2,0,0,fail
2025-Q1,RC017,김하랑,T02,네시나정,19114491.0,19114491.0,3,3,3,0,0,fail
2025-Q1,RC017,김하랑,T02,넥시움정,9358366.0,9358366.0,4,4,4,0,0,fail
2025-Q1,RC017,김하랑,T02,디아미크롱서방정,6669000.0,6669000.0,1,1,1,0,0,fail
2025-Q1,RC017,김하랑,T02,로수젯정,824100.0,824100.0,1,1,1,0,0,fail
2025-Q1,RC017,김하랑,T02,록소르정,10177800.0,10177800.0,7,7,7,0,0,fail
2025-Q1,RC017,김하랑,T02,리피토정,21164598.0,21164598.0,5,5,5,0,0,fail
2025-Q1,RC017,김하랑,T02,서스펜정,29048457.0,29048457.0,5,5,5,0,0,fail
2025-Q1,RC017,김하랑,T02,세파클러캡슐,23660400.0,23660400.0,7,7,7,0,0,fail
2025-Q1,RC017,김하랑,T02,아모잘탄정,2240200.0,2240200.0,3,3,3,0,0,fail
2025-Q1,RC017,김하랑,T02,아토르바정,1577600.0,1577600.0,1,1,1,0,0,fail
2025-Q1,RC017,김하랑,T02,아토젯정,1606500.0,1606500.0,1,1,1,0,0,fail
2025-Q1,RC017,김하랑,T02,엑스포지정,66278177.0,66278177.0,5,5,5,0,0,fail
2025-Q1,RC017,김하랑,T02,올메텍정,16977778.0,16977778.0,5,5,5,0,0,fail
2025-Q1,RC017,김하랑,T02,자누비아정,15368000.0,15368000.0,4,4,4,0,0,fail
2025-Q1,RC017,김하랑,T02,카나브정,20759301.0,20759301.0,4,4,4,0,0,fail
2025-Q1,RC017,김하랑,T02,트라젠타정,6298000.0,6298000.0,3,3,3,0,0,fail
2025-Q1,RC017,김하랑,T02,플라빅스정,27216000.0,27216000.0,3,3,3,0,0,fail
2025-Q1,RC018,전준우,T03,가브스정,39453499.0,39453499.0,3,3,3,0,0,fail
2025-Q1,RC018,전준우,T03,글루코파지정,1738953.0,1738953.0,1,1,1,0,0,fail
2025-Q1,RC018,전준우,T03,네시나정,5120800.0,5120800.0,3,3,3,0,0,fail
2025-Q1,RC018,전준우,T03,넥시움정,19496883.0,19496883.0,4,4,4,0,0,fail
2025-Q1,RC018,전준우,T03,디아미크롱서방정,13679000.0,13679000.0,4,4,4,0,0,fail
2025-Q1,RC018,전준우,T03,로수젯정,50615265.0,50615265.0,2,2,2,0,0,fail
2025-Q1,RC018,전준우,T03,록소르정,3818600.0,3818600.0,2,2,2,0,0,fail
2025-Q1,RC018,전준우,T03,리피토정,18491658.0,18491658.0,3,3,3,0,0,fail
2025-Q1,RC018,전준우,T03,서스펜정,3248250.0,3248250.0,3,3,3,0,0,fail
2025-Q1,RC018,전준우,T03,세파클러캡슐,9722600.0,9722600.0,5,5,5,0,0,fail
2025-Q1,RC018,전준우,T03,아모잘탄정,44952778.0,44952778.0,6,6,6,0,0,fail
2025-Q1,RC018,전준우,T03,아토르바정,11423669.0,11423669.0,5,5,5,0,0,fail
2025-Q1,RC018,전준우,T03,아토젯정,12530070.0,12530070.0,1,1,1,0,0,fail
2025-Q1,RC018,전준우,T03,엑스포지정,35937762.0,35937762.0,2,2,2,0,0,fail
2025-Q1,RC018,전준우,T03,올메텍정,14982458.0,14982458.0,2,2,2,0,0,fail
2025-Q1,RC018,전준우,T03,자누비아정,17000000.0,17000000.0,3,3,3,0,0,fail
2025-Q1,RC018,전준우,T03,카나브정,30211668.0,30211668.0,3,3,3,0,0,fail
2025-Q1,RC018,전준우,T03,타미플루캡슐,2739200.0,2739200.0,1,1,1,0,0,fail
2025-Q1,RC018,전준우,T03,트라젠타정,15115200.0,15115200.0,5,5,5,0,0,fail
2025-Q1,RC018,전준우,T03,플라빅스정,71190000.0,71190000.0,7,7,7,0,0,fail
2025-Q1,RC019,조현정,T03,가브스정,36282990.0,36282990.0,3,3,3,0,0,fail
2025-Q1,RC019,조현정,T03,글루코파지정,8452828.0,8452828.0,5,5,5,0,0,fail
2025-Q1,RC019,조현정,T03,네시나정,81507804.0,81507804.0,4,4,4,0,0,fail
2025-Q1,RC019,조현정,T03,넥시움정,4545300.0,4545300.0,3,3,3,0,0,fail
2025-Q1,RC019,조현정,T03,디아미크롱서방정,6567600.0,6567600.0,2,2,2,0,0,fail
2025-Q1,RC019,조현정,T03,로수젯정,40730964.0,40730964.0,4,4,4,0,0,fail
2025-Q1,RC019,조현정,T03,록소르정,839800.0,839800.0,2,2,2,0,0,fail
2025-Q1,RC019,조현정,T03,리피토정,16243239.0,16243239.0,4,4,4,0,0,fail
2025-Q1,RC019,조현정,T03,서스펜정,5759910.0,5759910.0,1,1,1,0,0,fail
2025-Q1,RC019,조현정,T03,세파클러캡슐,29585000.0,29585000.0,2,2,2,0,0,fail
2025-Q1,RC019,조현정,T03,아모잘탄정,39481841.0,39481841.0,4,4,4,0,0,fail
2025-Q1,RC019,조현정,T03,아토르바정,5091933.0,5091933.0,2,2,2,0,0,fail
2025-Q1,RC019,조현정,T03,아토젯정,38029068.0,38029068.0,4,4,4,0,0,fail
2025-Q1,RC019,조현정,T03,엑스포지정,29929827.0,29929827.0,5,5,5,0,0,fail
2025-Q1,RC019,조현정,T03,올메텍정,17747690.0,17747690.0,4,4,4,0,0,fail
2025-Q1,RC019,조현정,T03,자누비아정,2814000.0,2814000.0,2,2,2,0,0,fail
2025-Q1,RC019,조현정,T03,카나브정,10555884.0,10555884.0,2,2,2,0,0,fail
2025-Q1,RC019,조현정,T03,타미플루캡슐,71654200.0,71654200.0,3,3,3,0,0,fail
2025-Q1,RC019,조현정,T03,트라젠타정,2820000.0,2820000.0,2,2,2,0,0,fail
2025-Q1,RC019,조현정,T03,플라빅스정,30114000.0,30114000.0,4,4,4,0,0,fail
2025-Q1,RC020,권지민,T03,글루코파지정,2650260.0,2650260.0,3,3,3,0,0,fail
2025-Q1,RC020,권지민,T03,네시나정,101130693.0,101130693.0,8,8,8,0,0,fail
2025-Q1,RC020,권지민,T03,넥시움정,752100.0,752100.0,2,2,2,0,0,fail
2025-Q1,RC020,권지민,T03,디아미크롱서방정,9804000.0,9804000.0,2,2,2,0,0,fail
2025-Q1,RC020,권지민,T03,로수젯정,1648200.0,1648200.0,1,1,1,0,0,fail
2025-Q1,RC020,권지민,T03,록소르정,10036800.0,10036800.0,4,4,4,0,0,fail
2025-Q1,RC020,권지민,T03,리피토정,18817179.0,18817179.0,3,3,3,0,0,fail
2025-Q1,RC020,권지민,T03,서스펜정,6126624.0,6126624.0,2,2,2,0,0,fail
2025-Q1,RC020,권지민,T03,세파클러캡슐,846800.0,846800.0,1,1,1,0,0,fail
2025-Q1,RC020,권지민,T03,아모잘탄정,3208500.0,3208500.0,2,2,2,0,0,fail
2025-Q1,RC020,권지민,T03,아토르바정,598600.0,598600.0,1,1,1,0,0,fail
2025-Q1,RC020,권지민,T03,아토젯정,13650660.0,13650660.0,2,2,2,0,0,fail
2025-Q1,RC020,권지민,T03,엑스포지정,28689810.0,28689810.0,1,1,1,0,0,fail
2025-Q1,RC020,권지민,T03,올메텍정,717500.0,717500.0,2,2,2,0,0,fail
2025-Q1,RC020,권지민,T03,자누비아정,20502000.0,20502000.0,2,2,2,0,0,fail
2025-Q1,RC020,권지민,T03,카나브정,15469830.0,15469830.0,1,1,1,0,0,fail
2025-Q1,RC020,권지민,T03,타미플루캡슐,235400.0,235400.0,1,1,1,0,0,fail
2025-Q1,RC020,권지민,T03,트라젠타정,5621200.0,5621200.0,3,3,3,0,0,fail
2025-Q1,RC020,권지민,T03,플라빅스정,61110000.0,61110000.0,4,4,4,0,0,fail
2025-Q1,RC021,윤다은,T03,가브스정,5995200.0,5995200.0,3,3,3,0,0,fail
2025-Q1,RC021,윤다은,T03,글루코파지정,25648683.0,25648683.0,5,5,5,0,0,fail
2025-Q1,RC021,윤다은,T03,네시나정,14731180.0,14731180.0,4,4,4,0,0,fail
2025-Q1,RC021,윤다은,T03,넥시움정,21900600.0,21900600.0,4,4,4,0,0,fail
2025-Q1,RC021,윤다은,T03,디아미크롱서방정,7239000.0,7239000.0,2,2,2,0,0,fail
2025-Q1,RC021,윤다은,T03,로수젯정,40310904.0,40310904.0,3,3,3,0,0,fail
2025-Q1,RC021,윤다은,T03,록소르정,497800.0,497800.0,2,2,2,0,0,fail
2025-Q1,RC021,윤다은,T03,리피토정,5179500.0,5179500.0,6,6,6,0,0,fail
2025-Q1,RC021,윤다은,T03,서스펜정,6229428.0,6229428.0,3,3,3,0,0,fail
2025-Q1,RC021,윤다은,T03,세파클러캡슐,16159200.0,16159200.0,3,3,3,0,0,fail
2025-Q1,RC021,윤다은,T03,아모잘탄정,11767430.0,11767430.0,5,5,5,0,0,fail
2025-Q1,RC021,윤다은,T03,아토르바정,7234106.0,7234106.0,2,2,2,0,0,fail
2025-Q1,RC021,윤다은,T03,아토젯정,9092349.0,9092349.0,3,3,3,0,0,fail
2025-Q1,RC021,윤다은,T03,엑스포지정,6492957.0,6492957.0,1,1,1,0,0,fail
2025-Q1,RC021,윤다은,T03,올메텍정,21394746.0,21394746.0,4,4,4,0,0,fail
2025-Q1,RC021,윤다은,T03,자누비아정,82206000.0,82206000.0,3,3,3,0,0,fail
2025-Q1,RC021,윤다은,T03,카나브정,1712700.0,1712700.0,1,1,1,0,0,fail
2025-Q1,RC021,윤다은,T03,타미플루캡슐,11058500.0,11058500.0,4,4,4,0,0,fail
2025-Q1,RC021,윤다은,T03,트라젠타정,808400.0,808400.0,1,1,1,0,0,fail
2025-Q1,RC021,윤다은,T03,플라빅스정,32760000.0,32760000.0,2,2,2,0,0,fail
2025-Q1,RC022,황지민,T03,가브스정,2331600.0,2331600.0,1,1,1,0,0,fail
2025-Q1,RC022,황지민,T03,글루코파지정,1118600.0,1118600.0,3,3,3,0,0,fail
2025-Q1,RC022,황지민,T03,네시나정,207600.0,207600.0,1,1,1,0,0,fail
2025-Q1,RC022,황지민,T03,넥시움정,4076600.0,4076600.0,2,2,2,0,0,fail
2025-Q1,RC022,황지민,T03,디아미크롱서방정,12058800.0,12058800.0,5,5,5,0,0,fail
2025-Q1,RC022,황지민,T03,록소르정,7196200.0,7196200.0,3,3,3,0,0,fail
2025-Q1,RC022,황지민,T03,리피토정,17171934.0,17171934.0,4,4,4,0,0,fail
2025-Q1,RC022,황지민,T03,서스펜정,1104000.0,1104000.0,1,1,1,0,0,fail
2025-Q1,RC022,황지민,T03,세파클러캡슐,12200900.0,12200900.0,3,3,3,0,0,fail
2025-Q1,RC022,황지민,T03,아모잘탄정,57361594.0,57361594.0,4,4,4,0,0,fail
2025-Q1,RC022,황지민,T03,아토르바정,442800.0,442800.0,1,1,1,0,0,fail
2025-Q1,RC022,황지민,T03,아토젯정,132300.0,132300.0,1,1,1,0,0,fail
2025-Q1,RC022,황지민,T03,엑스포지정,3888000.0,3888000.0,3,3,3,0,0,fail
2025-Q1,RC022,황지민,T03,올메텍정,4285516.0,4285516.0,3,3,3,0,0,fail
2025-Q1,RC022,황지민,T03,자누비아정,7266000.0,7266000.0,2,2,2,0,0,fail
2025-Q1,RC022,황지민,T03,카나브정,112800.0,112800.0,1,1,1,0,0,fail
2025-Q1,RC022,황지민,T03,타미플루캡슐,7508900.0,7508900.0,3,3,3,0,0,fail
2025-Q1,RC022,황지민,T03,트라젠타정,676800.0,676800.0,1,1,1,0,0,fail
2025-Q1,RC022,황지민,T03,플라빅스정,29862000.0,29862000.0,3,3,3,0,0,fail
2025-Q1,RC023,임건우,T03,가브스정,6977200.0,6977200.0,3,3,3,0,0,fail
2025-Q1,RC023,임건우,T03,글루코파지정,6499875.0,6499875.0,1,1,1,0,0,fail
2025-Q1,RC023,임건우,T03,네시나정,26947449.0,26947449.0,2,2,2,0,0,fail
2025-Q1,RC023,임건우,T03,넥시움정,31613313.0,31613313.0,2,2,2,0,0,fail
2025-Q1,RC023,임건우,T03,디아미크롱서방정,4179000.0,4179000.0,3,3,3,0,0,fail
2025-Q1,RC023,임건우,T03,로수젯정,17149482.0,17149482.0,2,2,2,0,0,fail
2025-Q1,RC023,임건우,T03,록소르정,14845600.0,14845600.0,9,9,9,0,0,fail
2025-Q1,RC023,임건우,T03,리피토정,2700000.0,2700000.0,1,1,1,0,0,fail
2025-Q1,RC023,임건우,T03,서스펜정,351900.0,351900.0,2,2,2,0,0,fail
2025-Q1,RC023,임건우,T03,세파클러캡슐,511000.0,511000.0,1,1,1,0,0,fail
2025-Q1,RC023,임건우,T03,아모잘탄정,17951868.0,17951868.0,1,1,1,0,0,fail
2025-Q1,RC023,임건우,T03,아토르바정,2879576.0,2879576.0,3,3,3,0,0,fail
2025-Q1,RC023,임건우,T03,아토젯정,53778843.0,53778843.0,7,7,7,0,0,fail
2025-Q1,RC023,임건우,T03,엑스포지정,10409200.0,10409200.0,5,5,5,0,0,fail
2025-Q1,RC023,임건우,T03,올메텍정,6605900.0,6605900.0,4,4,4,0,0,fail
2025-Q1,RC023,임건우,T03,자누비아정,13776000.0,13776000.0,2,2,2,0,0,fail
2025-Q1,RC023,임건우,T03,카나브정,18674547.0,18674547.0,5,5,5,0,0,fail
2025-Q1,RC023,임건우,T03,타미플루캡슐,30208000.0,30208000.0,1,1,1,0,0,fail
2025-Q1,RC023,임건우,T03,트라젠타정,1297200.0,1297200.0,1,1,1,0,0,fail
2025-Q1,RC024,김하은,T03,가브스정,22043906.0,22043906.0,2,2,2,0,0,fail
2025-Q1,RC024,김하은,T03,글루코파지정,75200.0,75200.0,1,1,1,0,0,fail
2025-Q1,RC024,김하은,T03,넥시움정,12827127.0,12827127.0,2,2,2,0,0,fail
2025-Q1,RC024,김하은,T03,디아미크롱서방정,1165600.0,1165600.0,2,2,2,0,0,fail
2025-Q1,RC024,김하은,T03,로수젯정,34077150.0,34077150.0,3,3,3,0,0,fail
2025-Q1,RC024,김하은,T03,록소르정,737200.0,737200.0,1,1,1,0,0,fail
2025-Q1,RC024,김하은,T03,서스펜정,7001403.0,7001403.0,3,3,3,0,0,fail
2025-Q1,RC024,김하은,T03,세파클러캡슐,2168100.0,2168100.0,2,2,2,0,0,fail
2025-Q1,RC024,김하은,T03,아모잘탄정,26812744.0,26812744.0,5,5,5,0,0,fail
2025-Q1,RC024,김하은,T03,아토르바정,17541840.0,17541840.0,5,5,5,0,0,fail
2025-Q1,RC024,김하은,T03,아토젯정,2022300.0,2022300.0,2,2,2,0,0,fail
2025-Q1,RC024,김하은,T03,올메텍정,16378870.0,16378870.0,4,4,4,0,0,fail
2025-Q1,RC024,김하은,T03,자누비아정,76038000.0,76038000.0,2,2,2,0,0,fail
2025-Q1,RC024,김하은,T03,카나브정,31593684.0,31593684.0,7,7,7,0,0,fail
2025-Q1,RC024,김하은,T03,타미플루캡슐,470800.0,470800.0,1,1,1,0,0,fail
2025-Q1,RC024,김하은,T03,트라젠타정,5019600.0,5019600.0,2,2,2,0,0,fail
2025-Q1,RC024,김하은,T03,플라빅스정,27846000.0,27846000.0,3,3,3,0,0,fail
2025-Q1,RC025,강우진,T03,가브스정,34140360.0,34140360.0,3,3,3,0,0,fail
2025-Q1,RC025,강우진,T03,글루코파지정,4550877.0,4550877.0,3,3,3,0,0,fail
2025-Q1,RC025,강우진,T03,네시나정,58522629.0,58522629.0,8,8,8,0,0,fail
2025-Q1,RC025,강우진,T03,넥시움정,18796467.0,18796467.0,2,2,2,0,0,fail
2025-Q1,RC025,강우진,T03,디아미크롱서방정,3021000.0,3021000.0,1,1,1,0,0,fail
2025-Q1,RC025,강우진,T03,로수젯정,54303666.0,54303666.0,4,4,4,0,0,fail
2025-Q1,RC025,강우진,T03,록소르정,938600.0,938600.0,2,2,2,0,0,fail
2025-Q1,RC025,강우진,T03,리피토정,4573800.0,4573800.0,4,4,4,0,0,fail
2025-Q1,RC025,강우진,T03,서스펜정,24447618.0,24447618.0,3,3,3,0,0,fail
2025-Q1,RC025,강우진,T03,세파클러캡슐,19698200.0,19698200.0,4,4,4,0,0,fail
2025-Q1,RC025,강우진,T03,아모잘탄정,20127852.0,20127852.0,1,1,1,0,0,fail
2025-Q1,RC025,강우진,T03,아토르바정,4053200.0,4053200.0,3,3,3,0,0,fail
2025-Q1,RC025,강우진,T03,아토젯정,30251169.0,30251169.0,1,1,1,0,0,fail
2025-Q1,RC025,강우진,T03,엑스포지정,25217061.0,25217061.0,4,4,4,0,0,fail
2025-Q1,RC025,강우진,T03,올메텍정,31325058.0,31325058.0,4,4,4,0,0,fail
2025-Q1,RC025,강우진,T03,자누비아정,10530000.0,10530000.0,1,1,1,0,0,fail
2025-Q1,RC025,강우진,T03,카나브정,8392629.0,8392629.0,4,4,4,0,0,fail
2025-Q1,RC025,강우진,T03,타미플루캡슐,5974300.0,5974300.0,3,3,3,0,0,fail
2025-Q1,RC025,강우진,T03,트라젠타정,3816400.0,3816400.0,2,2,2,0,0,fail
2025-Q1,RC025,강우진,T03,플라빅스정,8442000.0,8442000.0,1,1,1,0,0,fail
2025-Q1,RC026,권정우,T03,가브스정,27016011.0,27016011.0,3,3,3,0,0,fail
2025-Q1,RC026,권정우,T03,글루코파지정,4486827.0,4486827.0,4,4,4,0,0,fail
2025-Q1,RC026,권정우,T03,네시나정,32683203.0,32683203.0,2,2,2,0,0,fail
2025-Q1,RC026,권정우,T03,넥시움정,22013909.0,22013909.0,3,3,3,0,0,fail
2025-Q1,RC026,권정우,T03,디아미크롱서방정,923800.0,923800.0,1,1,1,0,0,fail
2025-Q1,RC026,권정우,T03,로수젯정,2351700.0,2351700.0,1,1,1,0,0,fail
2025-Q1,RC026,권정우,T03,록소르정,2442000.0,2442000.0,3,3,3,0,0,fail
2025-Q1,RC026,권정우,T03,리피토정,8487483.0,8487483.0,2,2,2,0,0,fail
2025-Q1,RC026,권정우,T03,서스펜정,1373100.0,1373100.0,2,2,2,0,0,fail
2025-Q1,RC026,권정우,T03,세파클러캡슐,1299400.0,1299400.0,2,2,2,0,0,fail
2025-Q1,RC026,권정우,T03,아모잘탄정,14717319.0,14717319.0,3,3,3,0,0,fail
2025-Q1,RC026,권정우,T03,아토르바정,3547964.0,3547964.0,2,2,2,0,0,fail
2025-Q1,RC026,권정우,T03,아토젯정,7030800.0,7030800.0,3,3,3,0,0,fail
2025-Q1,RC026,권정우,T03,엑스포지정,29485824.0,29485824.0,3,3,3,0,0,fail
2025-Q1,RC026,권정우,T03,올메텍정,17933060.0,17933060.0,5,5,5,0,0,fail
2025-Q1,RC026,권정우,T03,자누비아정,6174000.0,6174000.0,1,1,1,0,0,fail
2025-Q1,RC026,권정우,T03,카나브정,12564774.0,12564774.0,3,3,3,0,0,fail
2025-Q1,RC026,권정우,T03,타미플루캡슐,1134200.0,1134200.0,1,1,1,0,0,fail
2025-Q1,RC026,권정우,T03,트라젠타정,2970400.0,2970400.0,1,1,1,0,0,fail
2025-Q1,RC026,권정우,T03,플라빅스정,44856000.0,44856000.0,2,2,2,0,0,fail
2025-Q1,RC027,오예린,T03,글루코파지정,1553958.0,1553958.0,1,1,1,0,0,fail
2025-Q1,RC027,오예린,T03,네시나정,29785185.0,29785185.0,1,1,1,0,0,fail
2025-Q1,RC027,오예린,T03,넥시움정,14622726.0,14622726.0,2,2,2,0,0,fail
2025-Q1,RC027,오예린,T03,디아미크롱서방정,17827800.0,17827800.0,4,4,4,0,0,fail
2025-Q1,RC027,오예린,T03,로수젯정,16999089.0,16999089.0,1,1,1,0,0,fail
2025-Q1,RC027,오예린,T03,록소르정,6798000.0,6798000.0,2,2,2,0,0,fail
2025-Q1,RC027,오예린,T03,리피토정,23368254.0,23368254.0,2,2,2,0,0,fail
2025-Q1,RC027,오예린,T03,서스펜정,4968945.0,4968945.0,3,3,3,0,0,fail
2025-Q1,RC027,오예린,T03,세파클러캡슐,905200.0,905200.0,1,1,1,0,0,fail
2025-Q1,RC027,오예린,T03,아모잘탄정,14823891.0,14823891.0,1,1,1,0,0,fail
2025-Q1,RC027,오예린,T03,아토르바정,4435748.0,4435748.0,2,2,2,0,0,fail
2025-Q1,RC027,오예린,T03,아토젯정,29786238.0,29786238.0,3,3,3,0,0,fail
2025-Q1,RC027,오예린,T03,엑스포지정,10780383.0,10780383.0,4,4,4,0,0,fail
2025-Q1,RC027,오예린,T03,올메텍정,12083206.0,12083206.0,3,3,3,0,0,fail
2025-Q1,RC027,오예린,T03,자누비아정,61998000.0,61998000.0,2,2,2,0,0,fail
2025-Q1,RC027,오예린,T03,카나브정,24242319.0,24242319.0,8,8,8,0,0,fail
2025-Q1,RC027,오예린,T03,타미플루캡슐,42319000.0,42319000.0,7,7,7,0,0,fail
2025-Q1,RC027,오예린,T03,트라젠타정,11148400.0,11148400.0,4,4,4,0,0,fail
2025-Q1,RC027,오예린,T03,플라빅스정,11970000.0,11970000.0,1,1,1,0,0,fail
2025-Q1,RC028,강윤서,T04,가브스정,86467110.0,86467110.0,7,7,7,0,0,fail
2025-Q1,RC028,강윤서,T04,글루코파지정,6613022.0,6613022.0,7,7,7,0,0,fail
2025-Q1,RC028,강윤서,T04,네시나정,2352800.0,2352800.0,1,1,1,0,0,fail
2025-Q1,RC028,강윤서,T04,넥시움정,10436058.0,10436058.0,4,4,4,0,0,fail
2025-Q1,RC028,강윤서,T04,디아미크롱서방정,30808600.0,30808600.0,5,5,5,0,0,fail
2025-Q1,RC028,강윤서,T04,로수젯정,19420578.0,19420578.0,4,4,4,0,0,fail
2025-Q1,RC028,강윤서,T04,록소르정,15652000.0,15652000.0,5,5,5,0,0,fail
2025-Q1,RC028,강윤서,T04,리피토정,7902717.0,7902717.0,6,6,6,0,0,fail
2025-Q1,RC028,강윤서,T04,서스펜정,27141591.0,27141591.0,7,7,7,0,0,fail
2025-Q1,RC028,강윤서,T04,세파클러캡슐,33645000.0,33645000.0,5,5,5,0,0,fail
2025-Q1,RC028,강윤서,T04,아모잘탄정,60163494.0,60163494.0,5,5,5,0,0,fail
2025-Q1,RC028,강윤서,T04,아토르바정,30818266.0,30818266.0,8,8,8,0,0,fail
2025-Q1,RC028,강윤서,T04,아토젯정,33626232.0,33626232.0,7,7,7,0,0,fail
2025-Q1,RC028,강윤서,T04,엑스포지정,6285600.0,6285600.0,2,2,2,0,0,fail
2025-Q1,RC028,강윤서,T04,올메텍정,24313433.0,24313433.0,7,7,7,0,0,fail
2025-Q1,RC028,강윤서,T04,자누비아정,76670000.0,76670000.0,6,6,6,0,0,fail
2025-Q1,RC028,강윤서,T04,카나브정,49630032.0,49630032.0,9,9,9,0,0,fail
2025-Q1,RC028,강윤서,T04,타미플루캡슐,74729200.0,74729200.0,5,5,5,0,0,fail
2025-Q1,RC028,강윤서,T04,트라젠타정,13216400.0,13216400.0,7,7,7,0,0,fail
2025-Q1,RC028,강윤서,T04,플라빅스정,106470000.0,106470000.0,6,6,6,0,0,fail
2025-Q1,RC029,윤현우,T04,가브스정,12872900.0,12872900.0,7,7,7,0,0,fail
2025-Q1,RC029,윤현우,T04,글루코파지정,29060437.0,29060437.0,9,9,9,0,0,fail
2025-Q1,RC029,윤현우,T04,네시나정,42254830.0,42254830.0,5,5,5,0,0,fail
2025-Q1,RC029,윤현우,T04,디아미크롱서방정,2337400.0,2337400.0,4,4,4,0,0,fail
2025-Q1,RC029,윤현우,T04,로수젯정,49788921.0,49788921.0,8,8,8,0,0,fail
2025-Q1,RC029,윤현우,T04,록소르정,13727200.0,13727200.0,5,5,5,0,0,fail
2025-Q1,RC029,윤현우,T04,리피토정,20129265.0,20129265.0,5,5,5,0,0,fail
2025-Q1,RC029,윤현우,T04,서스펜정,43379232.0,43379232.0,7,7,7,0,0,fail
