year (연도),rep_id (담당자ID),rep_name (담당자명),territory_code (영업권역코드),brand (브랜드),amount_pre_share (쉐어전금액),amount_post_share (쉐어후금액),ship_count (출고건수),share_applied_count (룰적용건수),direct_rules_count (직접룰건수),extended_rules_count (연장룰건수),none_rules_count (미적용건수),data_quality_flag (데이터품질플래그)
2025,RH001,박우진,T01,네시나정,154615405.0,154615405.0,13,13,13,0,0,pass
2025,RH001,박우진,T01,넥시움정,131791606.0,131791606.0,17,17,17,0,0,pass
2025,RH001,박우진,T01,디아미크롱서방정,58581800.0,58581800.0,18,18,18,0,0,pass
2025,RH001,박우진,T01,로수젯정,99045141.0,99045141.0,10,10,10,0,0,pass
2025,RH001,박우진,T01,록소르정,29606600.0,29606600.0,18,18,18,0,0,pass
2025,RH001,박우진,T01,리피토정,39781872.0,39781872.0,9,9,9,0,0,pass
2025,RH001,박우진,T01,서스펜정,18464253.0,18464253.0,7,7,7,0,0,pass
2025,RH001,박우진,T01,세파클러캡슐,55344000.0,55344000.0,8,8,8,0,0,pass
2025,RH001,박우진,T01,아모잘탄정,35053812.0,35053812.0,9,9,9,0,0,pass
2025,RH001,박우진,T01,아토르바정,27229169.0,27229169.0,17,17,17,0,0,pass
2025,RH001,박우진,T01,아토젯정,247675590.0,247675590.0,19,19,19,0,0,pass
2025,RH001,박우진,T01,엑스포지정,106753639.0,106753639.0,16,16,16,0,0,pass
2025,RH001,박우진,T01,올메텍정,61985511.0,61985511.0,21,21,21,0,0,pass
2025,RH001,박우진,T01,자누비아정,123200000.0,123200000.0,8,8,8,0,0,pass
2025,RH001,박우진,T01,카나브정,32151477.0,32151477.0,11,11,11,0,0,pass
2025,RH001,박우진,T01,타미플루캡슐,76338400.0,76338400.0,8,8,8,0,0,pass
2025,RH001,박우진,T01,트라젠타정,24064000.0,24064000.0,11,11,11,0,0,pass
2025,RH001,박우진,T01,플라빅스정,189126000.0,189126000.0,13,13,13,0,0,pass
2025,RH002,강승아,T01,가브스정,57405822.0,57405822.0,11,11,11,0,0,pass
2025,RH002,강승아,T01,글루코파지정,51010151.0,51010151.0,13,13,13,0,0,pass
2025,RH002,강승아,T01,네시나정,63573655.0,63573655.0,7,7,7,0,0,pass
2025,RH002,강승아,T01,넥시움정,104481960.0,104481960.0,15,15,15,0,0,pass
2025,RH002,강승아,T01,디아미크롱서방정,68575200.0,68575200.0,21,21,21,0,0,pass
2025,RH002,강승아,T01,로수젯정,182290560.0,182290560.0,14,14,14,0,0,pass
2025,RH002,강승아,T01,록소르정,19145200.0,19145200.0,13,13,13,0,0,pass
2025,RH002,강승아,T01,리피토정,48738561.0,48738561.0,9,9,9,0,0,pass
2025,RH002,강승아,T01,서스펜정,17881302.0,17881302.0,9,9,9,0,0,pass
2025,RH002,강승아,T01,세파클러캡슐,59407900.0,59407900.0,14,14,14,0,0,pass
2025,RH002,강승아,T01,아모잘탄정,68399273.0,68399273.0,11,11,11,0,0,pass
2025,RH002,강승아,T01,아토르바정,17527076.0,17527076.0,9,9,9,0,0,pass
2025,RH002,강승아,T01,아토젯정,149705343.0,149705343.0,15,15,15,0,0,pass
2025,RH002,강승아,T01,엑스포지정,77163664.0,77163664.0,13,13,13,0,0,pass
2025,RH002,강승아,T01,올메텍정,32969376.0,32969376.0,13,13,13,0,0,pass
2025,RH002,강승아,T01,자누비아정,144130000.0,144130000.0,10,10,10,0,0,pass
2025,RH002,강승아,T01,카나브정,73533123.0,73533123.0,13,13,13,0,0,pass
2025,RH002,강승아,T01,타미플루캡슐,42821900.0,42821900.0,7,7,7,0,0,pass
2025,RH002,강승아,T01,트라젠타정,14081200.0,14081200.0,9,9,9,0,0,pass
2025,RH002,강승아,T01,플라빅스정,154980000.0,154980000.0,13,13,13,0,0,pass
2025,RH003,류하은,T01,가브스정,157199507.0,157199507.0,10,10,10,0,0,pass
2025,RH003,류하은,T01,글루코파지정,41611058.0,41611058.0,14,14,14,0,0,pass
2025,RH003,류하은,T01,네시나정,92534028.0,92534028.0,11,11,11,0,0,pass
2025,RH003,류하은,T01,넥시움정,120180545.0,120180545.0,16,16,16,0,0,pass
2025,RH003,류하은,T01,디아미크롱서방정,19722200.0,19722200.0,10,10,10,0,0,pass
2025,RH003,류하은,T01,로수젯정,139274727.0,139274727.0,15,15,15,0,0,pass
2025,RH003,류하은,T01,록소르정,27886000.0,27886000.0,14,14,14,0,0,pass
2025,RH003,류하은,T01,리피토정,21759366.0,21759366.0,7,7,7,0,0,pass
2025,RH003,류하은,T01,서스펜정,25607703.0,25607703.0,5,5,5,0,0,pass
2025,RH003,류하은,T01,세파클러캡슐,37663700.0,37663700.0,10,10,10,0,0,pass
2025,RH003,류하은,T01,아모잘탄정,59687099.0,59687099.0,9,9,9,0,0,pass
2025,RH003,류하은,T01,아토르바정,52025215.0,52025215.0,12,12,12,0,0,pass
2025,RH003,류하은,T01,아토젯정,121167720.0,121167720.0,11,11,11,0,0,pass
2025,RH003,류하은,T01,엑스포지정,88876490.0,88876490.0,11,11,11,0,0,pass
2025,RH003,류하은,T01,올메텍정,44080433.0,44080433.0,10,10,10,0,0,pass
2025,RH003,류하은,T01,자누비아정,185632000.0,185632000.0,15,15,15,0,0,pass
2025,RH003,류하은,T01,카나브정,32925549.0,32925549.0,7,7,7,0,0,pass
2025,RH003,류하은,T01,타미플루캡슐,130302400.0,130302400.0,10,10,10,0,0,pass
2025,RH003,류하은,T01,트라젠타정,16487600.0,16487600.0,9,9,9,0,0,pass
2025,RH003,류하은,T01,플라빅스정,141750000.0,141750000.0,10,10,10,0,0,pass
2025,RH004,강나연,T01,가브스정,69210719.0,69210719.0,11,11,11,0,0,pass
2025,RH004,강나연,T01,글루코파지정,31164719.0,31164719.0,8,8,8,0,0,pass
2025,RH004,강나연,T01,네시나정,97383865.0,97383865.0,11,11,11,0,0,pass
2025,RH004,강나연,T01,넥시움정,85017862.0,85017862.0,13,13,13,0,0,pass
2025,RH004,강나연,T01,디아미크롱서방정,24544400.0,24544400.0,8,8,8,0,0,pass
2025,RH004,강나연,T01,로수젯정,75766383.0,75766383.0,6,6,6,0,0,pass
2025,RH004,강나연,T01,록소르정,16092800.0,16092800.0,12,12,12,0,0,pass
2025,RH004,강나연,T01,리피토정,68000724.0,68000724.0,18,18,18,0,0,pass
2025,RH004,강나연,T01,서스펜정,35703090.0,35703090.0,12,12,12,0,0,pass
2025,RH004,강나연,T01,세파클러캡슐,116963700.0,116963700.0,14,14,14,0,0,pass
2025,RH004,강나연,T01,아모잘탄정,68401356.0,68401356.0,9,9,9,0,0,pass
2025,RH004,강나연,T01,아토르바정,34438819.0,34438819.0,12,12,12,0,0,pass
2025,RH004,강나연,T01,아토젯정,173959605.0,173959605.0,14,14,14,0,0,pass
2025,RH004,강나연,T01,엑스포지정,78854022.0,78854022.0,15,15,15,0,0,pass
2025,RH004,강나연,T01,올메텍정,26253742.0,26253742.0,17,17,17,0,0,pass
2025,RH004,강나연,T01,자누비아정,159408000.0,159408000.0,11,11,11,0,0,pass
2025,RH004,강나연,T01,카나브정,35157333.0,35157333.0,10,10,10,0,0,pass
2025,RH004,강나연,T01,타미플루캡슐,67231800.0,67231800.0,11,11,11,0,0,pass
2025,RH004,강나연,T01,트라젠타정,16243200.0,16243200.0,9,9,9,0,0,pass
2025,RH004,강나연,T01,플라빅스정,174132000.0,174132000.0,11,11,11,0,0,pass
2025,RH005,황미정,T01,가브스정,146906613.0,146906613.0,14,14,14,0,0,pass
2025,RH005,황미정,T01,글루코파지정,22429517.0,22429517.0,6,6,6,0,0,pass
2025,RH005,황미정,T01,네시나정,166408628.0,166408628.0,13,13,13,0,0,pass
2025,RH005,황미정,T01,넥시움정,96682294.0,96682294.0,12,12,12,0,0,pass
2025,RH005,황미정,T01,디아미크롱서방정,43091800.0,43091800.0,13,13,13,0,0,pass
2025,RH005,황미정,T01,로수젯정,140435220.0,140435220.0,9,9,9,0,0,pass
2025,RH005,황미정,T01,록소르정,13771000.0,13771000.0,13,13,13,0,0,pass
2025,RH005,황미정,T01,리피토정,46293372.0,46293372.0,12,12,12,0,0,pass
2025,RH005,황미정,T01,서스펜정,41630817.0,41630817.0,10,10,10,0,0,pass
2025,RH005,황미정,T01,세파클러캡슐,95141200.0,95141200.0,9,9,9,0,0,pass
2025,RH005,황미정,T01,아모잘탄정,87600012.0,87600012.0,16,16,16,0,0,pass
2025,RH005,황미정,T01,아토르바정,42874979.0,42874979.0,14,14,14,0,0,pass
2025,RH005,황미정,T01,아토젯정,202564512.0,202564512.0,13,13,13,0,0,pass
2025,RH005,황미정,T01,엑스포지정,58769886.0,58769886.0,12,12,12,0,0,pass
2025,RH005,황미정,T01,올메텍정,39381998.0,39381998.0,12,12,12,0,0,pass
2025,RH005,황미정,T01,자누비아정,118236000.0,118236000.0,9,9,9,0,0,pass
2025,RH005,황미정,T01,카나브정,57891690.0,57891690.0,12,12,12,0,0,pass
2025,RH005,황미정,T01,타미플루캡슐,70789000.0,70789000.0,6,6,6,0,0,pass
2025,RH005,황미정,T01,트라젠타정,22052400.0,22052400.0,13,13,13,0,0,pass
2025,RH005,황미정,T01,플라빅스정,97650000.0,97650000.0,9,9,9,0,0,pass
2025,RH006,서은지,T01,가브스정,88203688.0,88203688.0,13,13,13,0,0,pass
2025,RH006,서은지,T01,글루코파지정,41145987.0,41145987.0,11,11,11,0,0,pass
2025,RH006,서은지,T01,네시나정,124668358.0,124668358.0,8,8,8,0,0,pass
2025,RH006,서은지,T01,넥시움정,19334512.0,19334512.0,8,8,8,0,0,pass
2025,RH006,서은지,T01,디아미크롱서방정,44751600.0,44751600.0,12,12,12,0,0,pass
2025,RH006,서은지,T01,로수젯정,207404232.0,207404232.0,15,15,15,0,0,pass
2025,RH006,서은지,T01,록소르정,22083800.0,22083800.0,14,14,14,0,0,pass
2025,RH006,서은지,T01,리피토정,99801309.0,99801309.0,14,14,14,0,0,pass
2025,RH006,서은지,T01,서스펜정,71959254.0,71959254.0,15,15,15,0,0,pass
2025,RH006,서은지,T01,세파클러캡슐,70250500.0,70250500.0,10,10,10,0,0,pass
2025,RH006,서은지,T01,아모잘탄정,55359298.0,55359298.0,13,13,13,0,0,pass
2025,RH006,서은지,T01,아토르바정,28050753.0,28050753.0,13,13,13,0,0,pass
2025,RH006,서은지,T01,아토젯정,144830592.0,144830592.0,11,11,11,0,0,pass
2025,RH006,서은지,T01,엑스포지정,106216229.0,106216229.0,15,15,15,0,0,pass
2025,RH006,서은지,T01,올메텍정,33377015.0,33377015.0,9,9,9,0,0,pass
2025,RH006,서은지,T01,자누비아정,270528000.0,270528000.0,17,17,17,0,0,pass
2025,RH006,서은지,T01,카나브정,70878636.0,70878636.0,13,13,13,0,0,pass
2025,RH006,서은지,T01,타미플루캡슐,223274400.0,223274400.0,15,15,15,0,0,pass
2025,RH006,서은지,T01,트라젠타정,14156400.0,14156400.0,6,6,6,0,0,pass
2025,RH006,서은지,T01,플라빅스정,90216000.0,90216000.0,6,6,6,0,0,pass
2025,RH007,임지우,T01,가브스정,62740884.0,62740884.0,8,8,8,0,0,pass
2025,RH007,임지우,T01,글루코파지정,39548890.0,39548890.0,13,13,13,0,0,pass
2025,RH007,임지우,T01,네시나정,82133972.0,82133972.0,10,10,10,0,0,pass
2025,RH007,임지우,T01,넥시움정,50486080.0,50486080.0,9,9,9,0,0,pass
2025,RH007,임지우,T01,디아미크롱서방정,46913200.0,46913200.0,13,13,13,0,0,pass
2025,RH007,임지우,T01,로수젯정,123835683.0,123835683.0,10,10,10,0,0,pass
2025,RH007,임지우,T01,록소르정,23869800.0,23869800.0,15,15,15,0,0,pass
2025,RH007,임지우,T01,리피토정,41186097.0,41186097.0,11,11,11,0,0,pass
2025,RH007,임지우,T01,서스펜정,40758633.0,40758633.0,10,10,10,0,0,pass
2025,RH007,임지우,T01,세파클러캡슐,64038300.0,64038300.0,12,12,12,0,0,pass
2025,RH007,임지우,T01,아모잘탄정,73241960.0,73241960.0,15,15,15,0,0,pass
2025,RH007,임지우,T01,아토르바정,41176746.0,41176746.0,12,12,12,0,0,pass
2025,RH007,임지우,T01,아토젯정,233603289.0,233603289.0,20,20,20,0,0,pass
2025,RH007,임지우,T01,엑스포지정,33001863.0,33001863.0,14,14,14,0,0,pass
2025,RH007,임지우,T01,올메텍정,87182037.0,87182037.0,17,17,17,0,0,pass
2025,RH007,임지우,T01,자누비아정,46294000.0,46294000.0,10,10,10,0,0,pass
2025,RH007,임지우,T01,카나브정,59774733.0,59774733.0,14,14,14,0,0,pass
2025,RH007,임지우,T01,타미플루캡슐,69106200.0,69106200.0,8,8,8,0,0,pass
2025,RH007,임지우,T01,트라젠타정,28030800.0,28030800.0,12,12,12,0,0,pass
2025,RH007,임지우,T01,플라빅스정,108990000.0,108990000.0,9,9,9,0,0,pass
2025,RH008,전민준,T01,가브스정,98381667.0,98381667.0,12,12,12,0,0,pass
2025,RH008,전민준,T01,글루코파지정,28703615.0,28703615.0,9,9,9,0,0,pass
2025,RH008,전민준,T01,네시나정,82379253.0,82379253.0,10,10,10,0,0,pass
2025,RH008,전민준,T01,넥시움정,52932863.0,52932863.0,12,12,12,0,0,pass
2025,RH008,전민준,T01,디아미크롱서방정,25951600.0,25951600.0,10,10,10,0,0,pass
2025,RH008,전민준,T01,로수젯정,105179007.0,105179007.0,7,7,7,0,0,pass
2025,RH008,전민준,T01,록소르정,27123600.0,27123600.0,14,14,14,0,0,pass
2025,RH008,전민준,T01,리피토정,64045188.0,64045188.0,15,15,15,0,0,pass
2025,RH008,전민준,T01,서스펜정,41367921.0,41367921.0,10,10,10,0,0,pass
2025,RH008,전민준,T01,세파클러캡슐,90885600.0,90885600.0,13,13,13,0,0,pass
2025,RH008,전민준,T01,아모잘탄정,48619494.0,48619494.0,8,8,8,0,0,pass
2025,RH008,전민준,T01,아토르바정,30037739.0,30037739.0,12,12,12,0,0,pass
2025,RH008,전민준,T01,아토젯정,89831448.0,89831448.0,7,7,7,0,0,pass
2025,RH008,전민준,T01,엑스포지정,22786000.0,22786000.0,11,11,11,0,0,pass
2025,RH008,전민준,T01,올메텍정,37518521.0,37518521.0,9,9,9,0,0,pass
2025,RH008,전민준,T01,자누비아정,321134000.0,321134000.0,10,10,10,0,0,pass
2025,RH008,전민준,T01,카나브정,46214901.0,46214901.0,12,12,12,0,0,pass
2025,RH008,전민준,T01,타미플루캡슐,99823300.0,99823300.0,9,9,9,0,0,pass
2025,RH008,전민준,T01,트라젠타정,21902000.0,21902000.0,12,12,12,0,0,pass
2025,RH008,전민준,T01,플라빅스정,72954000.0,72954000.0,6,6,6,0,0,pass
2025,RH009,윤건우,T02,가브스정,49548255.0,49548255.0,11,11,11,0,0,pass
2025,RH009,윤건우,T02,글루코파지정,73080204.0,73080204.0,19,19,19,0,0,pass
2025,RH009,윤건우,T02,네시나정,137554887.0,137554887.0,13,13,13,0,0,pass
2025,RH009,윤건우,T02,넥시움정,50131029.0,50131029.0,14,14,14,0,0,pass
2025,RH009,윤건우,T02,디아미크롱서방정,39677000.0,39677000.0,12,12,12,0,0,pass
2025,RH009,윤건우,T02,로수젯정,244438428.0,244438428.0,16,16,16,0,0,pass
2025,RH009,윤건우,T02,록소르정,23821000.0,23821000.0,10,10,10,0,0,pass
2025,RH009,윤건우,T02,리피토정,38462784.0,38462784.0,12,12,12,0,0,pass
2025,RH009,윤건우,T02,서스펜정,85502862.0,85502862.0,23,23,23,0,0,pass
2025,RH009,윤건우,T02,세파클러캡슐,7193200.0,7193200.0,5,5,5,0,0,pass
2025,RH009,윤건우,T02,아모잘탄정,88758253.0,88758253.0,14,14,14,0,0,pass
2025,RH009,윤건우,T02,아토르바정,42823866.0,42823866.0,22,22,22,0,0,pass
2025,RH009,윤건우,T02,아토젯정,168011361.0,168011361.0,15,15,15,0,0,pass
2025,RH009,윤건우,T02,엑스포지정,116529984.0,116529984.0,18,18,18,0,0,pass
2025,RH009,윤건우,T02,올메텍정,64228331.0,64228331.0,10,10,10,0,0,pass
2025,RH009,윤건우,T02,자누비아정,105422000.0,105422000.0,13,13,13,0,0,pass
2025,RH009,윤건우,T02,카나브정,90382320.0,90382320.0,21,21,21,0,0,pass
2025,RH009,윤건우,T02,타미플루캡슐,131687800.0,131687800.0,16,16,16,0,0,pass
2025,RH009,윤건우,T02,트라젠타정,18066800.0,18066800.0,8,8,8,0,0,pass
2025,RH009,윤건우,T02,플라빅스정,219114000.0,219114000.0,14,14,14,0,0,pass
2025,RH010,오시우,T02,가브스정,47729074.0,47729074.0,12,12,12,0,0,pass
2025,RH010,오시우,T02,글루코파지정,46004982.0,46004982.0,14,14,14,0,0,pass
2025,RH010,오시우,T02,네시나정,125330236.0,125330236.0,14,14,14,0,0,pass
2025,RH010,오시우,T02,넥시움정,51885844.0,51885844.0,10,10,10,0,0,pass
2025,RH010,오시우,T02,디아미크롱서방정,40708600.0,40708600.0,8,8,8,0,0,pass
2025,RH010,오시우,T02,로수젯정,171384219.0,171384219.0,17,17,17,0,0,pass
2025,RH010,오시우,T02,록소르정,45753000.0,45753000.0,18,18,18,0,0,pass
2025,RH010,오시우,T02,리피토정,93863760.0,93863760.0,16,16,16,0,0,pass
2025,RH010,오시우,T02,서스펜정,17514081.0,17514081.0,9,9,9,0,0,pass
2025,RH010,오시우,T02,세파클러캡슐,100370100.0,100370100.0,17,17,17,0,0,pass
2025,RH010,오시우,T02,아모잘탄정,69509922.0,69509922.0,15,15,15,0,0,pass
2025,RH010,오시우,T02,아토르바정,36914844.0,36914844.0,16,16,16,0,0,pass
2025,RH010,오시우,T02,아토젯정,66493287.0,66493287.0,9,9,9,0,0,pass
2025,RH010,오시우,T02,엑스포지정,97697877.0,97697877.0,15,15,15,0,0,pass
2025,RH010,오시우,T02,올메텍정,52066891.0,52066891.0,14,14,14,0,0,pass
2025,RH010,오시우,T02,자누비아정,138824000.0,138824000.0,13,13,13,0,0,pass
2025,RH010,오시우,T02,카나브정,92073978.0,92073978.0,13,13,13,0,0,pass
2025,RH010,오시우,T02,타미플루캡슐,20190000.0,20190000.0,12,12,12,0,0,pass
2025,RH010,오시우,T02,트라젠타정,35268800.0,35268800.0,18,18,18,0,0,pass
2025,RH010,오시우,T02,플라빅스정,178290000.0,178290000.0,12,12,12,0,0,pass
2025,RH011,이하랑,T02,가브스정,181349196.0,181349196.0,18,18,18,0,0,pass
2025,RH011,이하랑,T02,글루코파지정,54537052.0,54537052.0,13,13,13,0,0,pass
2025,RH011,이하랑,T02,네시나정,106093286.0,106093286.0,12,12,12,0,0,pass
2025,RH011,이하랑,T02,넥시움정,152679380.0,152679380.0,22,22,22,0,0,pass
2025,RH011,이하랑,T02,디아미크롱서방정,55677000.0,55677000.0,17,17,17,0,0,pass
2025,RH011,이하랑,T02,로수젯정,242680545.0,242680545.0,14,14,14,0,0,pass
2025,RH011,이하랑,T02,록소르정,18405000.0,18405000.0,10,10,10,0,0,pass
2025,RH011,이하랑,T02,리피토정,68941851.0,68941851.0,18,18,18,0,0,pass
2025,RH011,이하랑,T02,서스펜정,77402460.0,77402460.0,16,16,16,0,0,pass
2025,RH011,이하랑,T02,세파클러캡슐,53642200.0,53642200.0,13,13,13,0,0,pass
2025,RH011,이하랑,T02,아모잘탄정,68033660.0,68033660.0,10,10,10,0,0,pass
2025,RH011,이하랑,T02,아토르바정,36464630.0,36464630.0,13,13,13,0,0,pass
2025,RH011,이하랑,T02,아토젯정,156723084.0,156723084.0,13,13,13,0,0,pass
2025,RH011,이하랑,T02,엑스포지정,91750459.0,91750459.0,12,12,12,0,0,pass
2025,RH011,이하랑,T02,올메텍정,31442799.0,31442799.0,8,8,8,0,0,pass
2025,RH011,이하랑,T02,자누비아정,207182000.0,207182000.0,12,12,12,0,0,pass
2025,RH011,이하랑,T02,카나브정,60437970.0,60437970.0,10,10,10,0,0,pass
2025,RH011,이하랑,T02,타미플루캡슐,120244600.0,120244600.0,11,11,11,0,0,pass
2025,RH011,이하랑,T02,트라젠타정,28162400.0,28162400.0,15,15,15,0,0,pass
2025,RH011,이하랑,T02,플라빅스정,279468000.0,279468000.0,19,19,19,0,0,pass
2025,RH012,윤혜진,T02,가브스정,221945259.0,221945259.0,22,22,22,0,0,pass
2025,RH012,윤혜진,T02,글루코파지정,44051537.0,44051537.0,17,17,17,0,0,pass
2025,RH012,윤혜진,T02,네시나정,77918934.0,77918934.0,14,14,14,0,0,pass
2025,RH012,윤혜진,T02,넥시움정,122409158.0,122409158.0,16,16,16,0,0,pass
2025,RH012,윤혜진,T02,디아미크롱서방정,52419000.0,52419000.0,15,15,15,0,0,pass
2025,RH012,윤혜진,T02,로수젯정,189004776.0,189004776.0,18,18,18,0,0,pass
2025,RH012,윤혜진,T02,록소르정,14312600.0,14312600.0,10,10,10,0,0,pass
2025,RH012,윤혜진,T02,리피토정,66870855.0,66870855.0,16,16,16,0,0,pass
2025,RH012,윤혜진,T02,서스펜정,19696002.0,19696002.0,11,11,11,0,0,pass
2025,RH012,윤혜진,T02,세파클러캡슐,78428400.0,78428400.0,12,12,12,0,0,pass
2025,RH012,윤혜진,T02,아모잘탄정,81988651.0,81988651.0,17,17,17,0,0,pass
2025,RH012,윤혜진,T02,아토르바정,34617134.0,34617134.0,14,14,14,0,0,pass
2025,RH012,윤혜진,T02,아토젯정,159803901.0,159803901.0,14,14,14,0,0,pass
2025,RH012,윤혜진,T02,엑스포지정,66252278.0,66252278.0,11,11,11,0,0,pass
2025,RH012,윤혜진,T02,올메텍정,50421754.0,50421754.0,15,15,15,0,0,pass
2025,RH012,윤혜진,T02,자누비아정,221672000.0,221672000.0,12,12,12,0,0,pass
2025,RH012,윤혜진,T02,카나브정,79535943.0,79535943.0,15,15,15,0,0,pass
2025,RH012,윤혜진,T02,타미플루캡슐,218788200.0,218788200.0,14,14,14,0,0,pass
2025,RH012,윤혜진,T02,트라젠타정,36979600.0,36979600.0,16,16,16,0,0,pass
2025,RH012,윤혜진,T02,플라빅스정,225540000.0,225540000.0,14,14,14,0,0,pass
2025,RH013,한미정,T02,가브스정,100678512.0,100678512.0,10,10,10,0,0,pass
2025,RH013,한미정,T02,글루코파지정,68429447.0,68429447.0,16,16,16,0,0,pass
2025,RH013,한미정,T02,네시나정,111304739.0,111304739.0,16,16,16,0,0,pass
2025,RH013,한미정,T02,넥시움정,53526901.0,53526901.0,13,13,13,0,0,pass
2025,RH013,한미정,T02,디아미크롱서방정,59258200.0,59258200.0,14,14,14,0,0,pass
2025,RH013,한미정,T02,로수젯정,125889147.0,125889147.0,8,8,8,0,0,pass
2025,RH013,한미정,T02,록소르정,30651200.0,30651200.0,19,19,19,0,0,pass
2025,RH013,한미정,T02,리피토정,54845079.0,54845079.0,18,18,18,0,0,pass
2025,RH013,한미정,T02,서스펜정,37772454.0,37772454.0,13,13,13,0,0,pass
2025,RH013,한미정,T02,세파클러캡슐,63027200.0,63027200.0,14,14,14,0,0,pass
2025,RH013,한미정,T02,아모잘탄정,50701753.0,50701753.0,14,14,14,0,0,pass
2025,RH013,한미정,T02,아토르바정,35068020.0,35068020.0,11,11,11,0,0,pass
2025,RH013,한미정,T02,아토젯정,167773464.0,167773464.0,15,15,15,0,0,pass
2025,RH013,한미정,T02,엑스포지정,96011659.0,96011659.0,13,13,13,0,0,pass
2025,RH013,한미정,T02,올메텍정,24473019.0,24473019.0,11,11,11,0,0,pass
2025,RH013,한미정,T02,자누비아정,55778000.0,55778000.0,7,7,7,0,0,pass
2025,RH013,한미정,T02,카나브정,71809653.0,71809653.0,14,14,14,0,0,pass
2025,RH013,한미정,T02,타미플루캡슐,147961200.0,147961200.0,19,19,19,0,0,pass
2025,RH013,한미정,T02,트라젠타정,30926000.0,30926000.0,13,13,13,0,0,pass
2025,RH013,한미정,T02,플라빅스정,123102000.0,123102000.0,9,9,9,0,0,pass
2025,RH014,신성호,T02,가브스정,190609519.0,190609519.0,19,19,19,0,0,pass
2025,RH014,신성호,T02,글루코파지정,68326776.0,68326776.0,17,17,17,0,0,pass
2025,RH014,신성호,T02,네시나정,58944278.0,58944278.0,11,11,11,0,0,pass
2025,RH014,신성호,T02,넥시움정,63645560.0,63645560.0,10,10,10,0,0,pass
2025,RH014,신성호,T02,디아미크롱서방정,78705000.0,78705000.0,24,24,24,0,0,pass
2025,RH014,신성호,T02,로수젯정,189842241.0,189842241.0,13,13,13,0,0,pass
2025,RH014,신성호,T02,록소르정,13751000.0,13751000.0,13,13,13,0,0,pass
2025,RH014,신성호,T02,리피토정,41768304.0,41768304.0,8,8,8,0,0,pass
2025,RH014,신성호,T02,서스펜정,55369266.0,55369266.0,11,11,11,0,0,pass
2025,RH014,신성호,T02,세파클러캡슐,104582400.0,104582400.0,15,15,15,0,0,pass
2025,RH014,신성호,T02,아모잘탄정,83267692.0,83267692.0,14,14,14,0,0,pass
2025,RH014,신성호,T02,아토르바정,27648936.0,27648936.0,9,9,9,0,0,pass
2025,RH014,신성호,T02,아토젯정,127151451.0,127151451.0,14,14,14,0,0,pass
2025,RH014,신성호,T02,엑스포지정,46650173.0,46650173.0,10,10,10,0,0,pass
2025,RH014,신성호,T02,올메텍정,15493458.0,15493458.0,6,6,6,0,0,pass
2025,RH014,신성호,T02,자누비아정,207958000.0,207958000.0,13,13,13,0,0,pass
2025,RH014,신성호,T02,카나브정,49860924.0,49860924.0,16,16,16,0,0,pass
2025,RH014,신성호,T02,타미플루캡슐,148151500.0,148151500.0,16,16,16,0,0,pass
2025,RH014,신성호,T02,트라젠타정,35814000.0,35814000.0,19,19,19,0,0,pass
2025,RH014,신성호,T02,플라빅스정,165690000.0,165690000.0,13,13,13,0,0,pass
2025,RH015,임하준,T03,가브스정,74697946.0,74697946.0,10,10,10,0,0,pass
2025,RH015,임하준,T03,글루코파지정,25624200.0,25624200.0,11,11,11,0,0,pass
2025,RH015,임하준,T03,네시나정,146260653.0,146260653.0,11,11,11,0,0,pass
2025,RH015,임하준,T03,넥시움정,78579033.0,78579033.0,10,10,10,0,0,pass
2025,RH015,임하준,T03,디아미크롱서방정,50554600.0,50554600.0,16,16,16,0,0,pass
2025,RH015,임하준,T03,로수젯정,52663527.0,52663527.0,9,9,9,0,0,pass
2025,RH015,임하준,T03,록소르정,36253200.0,36253200.0,11,11,11,0,0,pass
2025,RH015,임하준,T03,리피토정,79040277.0,79040277.0,12,12,12,0,0,pass
2025,RH015,임하준,T03,서스펜정,48153018.0,48153018.0,12,12,12,0,0,pass
2025,RH015,임하준,T03,세파클러캡슐,51788000.0,51788000.0,10,10,10,0,0,pass
2025,RH015,임하준,T03,아모잘탄정,101014605.0,101014605.0,12,12,12,0,0,pass
2025,RH015,임하준,T03,아토르바정,16733113.0,16733113.0,11,11,11,0,0,pass
2025,RH015,임하준,T03,아토젯정,81192816.0,81192816.0,7,7,7,0,0,pass
2025,RH015,임하준,T03,엑스포지정,53133372.0,53133372.0,13,13,13,0,0,pass
2025,RH015,임하준,T03,올메텍정,40157317.0,40157317.0,15,15,15,0,0,pass
2025,RH015,임하준,T03,자누비아정,155122000.0,155122000.0,13,13,13,0,0,pass
2025,RH015,임하준,T03,카나브정,50516949.0,50516949.0,14,14,14,0,0,pass
2025,RH015,임하준,T03,타미플루캡슐,71065300.0,71065300.0,6,6,6,0,0,pass
2025,RH015,임하준,T03,트라젠타정,14664000.0,14664000.0,9,9,9,0,0,pass
2025,RH015,임하준,T03,플라빅스정,170352000.0,170352000.0,14,14,14,0,0,pass
2025,RH016,박민서,T03,가브스정,36984190.0,36984190.0,13,13,13,0,0,pass
2025,RH016,박민서,T03,글루코파지정,40443992.0,40443992.0,15,15,15,0,0,pass
2025,RH016,박민서,T03,네시나정,62104839.0,62104839.0,10,10,10,0,0,pass
2025,RH016,박민서,T03,넥시움정,33687894.0,33687894.0,15,15,15,0,0,pass
